Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family	cluster
AT4G01280	AT1G03870	0.6200320700696826	Short Up	Short–Long Down	Up	Down	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	MYB_related	NA	1
AT1G70000	AT4G27820	0.6199363844302634	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT1G18570	AT5G40910	0.619865108176861	Frequent	Short Up–Down	Down	Mixed	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up–Down	MYB	NA	1
AT1G14580	AT4G01090	0.6198373543890006	Short–Long Down	Short–Long Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	C2H2	NA	1
AT5G52660	AT2G38280	0.6197282079726902	Short–Long Up	Short Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT1G70000	AT1G75770	0.6196219490763173	Short–Long Up	Short–Long Up	Up	Up	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT2G44730	AT5G41910	0.6196113278908447	Short Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Trihelix	NA	1
AT1G45249	AT1G70480	0.6192654543555272	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT2G22300	AT1G71410	0.6192447392286416	Short Up–Down	Short Down	Mixed	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	CAMTA	NA	1
AT5G45260	AT5G23575	0.6192138590600993	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	WRKY	NA	1
AT5G05410	AT1G56440	0.6191886944949657	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT4G01280	AT5G64570	0.6191419403310808	Short Up	Frequent	Up	Down	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Frequent	MYB_related	NA	1
AT1G19700	AT3G26200	0.6191181947385851	Short Up	Frequent	Up	Down	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Frequent	TALE	NA	1
AT1G26260	AT2G26080	0.6191143011235702	Short–Long Down	Short Up	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	bHLH	NA	1
AT5G52660	AT3G54390	0.6190711194774755	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	MYB_related	Trihelix	1
AT1G70000	AT5G38510	0.6190534630302966	Short–Long Up	Short Up–Down	Up	Mixed	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Up–Down	MYB_related	NA	1
AT2G22300	AT4G37210	0.6184175630539409	Short Up–Down	Short Down	Mixed	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	CAMTA	NA	1
AT2G47890	AT5G60800	0.6183839507657745	Frequent	Short Up	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	DBB	NA	1
AT1G26260	AT2G37090	0.6181868512417676	Short–Long Down	Short Up	Down	Up	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	bHLH	NA	1
AT4G36900	AT4G31870	0.6181451607797614	Short–Long Up	Short–Long Up	Up	Up	5	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT4G00180	AT4G10430	0.6181281150227083	Short–Long Down	Short Up	Down	Up	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	YABBY	NA	1
AT5G04410	AT3G23990	0.6180680260911267	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT1G70000	AT1G10760	0.6180520209997639	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT5G05410	AT1G71000	0.6178973462108671	Short–Long Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT1G58110	AT4G01395	0.6178026342563745	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bZIP	NA	1
AT5G52660	AT5G46790	0.617754691211239	Short–Long Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT1G12860	AT5G07840	0.6176559753081777	Short–Long Down	Short–Long Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	bHLH	NA	2
AT5G45260	AT4G34390	0.6175060055564624	Short Down	Short Up	Down	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	WRKY	NA	1
AT4G13640	AT1G10200	0.6174859368431547	Short Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	G2-like	NA	1
AT2G46270	AT5G17000	0.6174701358599595	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT1G70000	AT1G64680	0.6174176120106823	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT3G57980	AT2G36630	0.6172410371790054	Short Down	Short Up	Down	Up	1	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	MYB_related	NA	1
AT1G45249	AT5G46790	0.617214048469361	Short–Long Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	bZIP	NA	1
AT1G14920	AT5G01630	0.6171911521882479	Short–Long Down	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT2G37060	AT2G45740	0.6171073355243818	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NF-YB	NA	1
AT1G33060	AT3G49570	0.6170872538723022	Short Down	Short–Long Up	Down	Up	2	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	NAC	NA	1
AT5G41920	AT5G13200	0.6169657409560272	Short–Long Down	Short–Long Up	Down	Up	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA	1
AT1G14920	AT3G53830	0.6168245716382835	Short–Long Down	Short–Long Up	Down	Up	3	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	GRAS	NA	1
AT4G36900	AT3G07700	0.6167513605030223	Short–Long Up	Short–Long Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT5G45260	AT1G68470	0.6167401963384641	Short Down	Short Down–Long Up	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down–Long Up	WRKY	NA	1
AT1G58110	AT5G48520	0.6166911859724481	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bZIP	NA	1
AT5G52660	AT1G07180	0.6164926616030322	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT2G35940	AT2G37180	0.6164860425690026	Short Up	Short–Long Up	Up	Up	4	7	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA	1
AT1G18570	AT5G14950	0.6164555299568948	Frequent	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	MYB	NA	1
AT4G00180	AT5G01630	0.6164469837636685	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	YABBY	NA	1
AT2G37060	AT2G16070	0.6164340658843533	Short–Long Up	Short Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	NF-YB	NA	1
AT5G05410	AT4G01550	0.6163611225679215	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	ERF	NAC	1
AT5G65310	AT1G77460	0.6163147087548833	Short–Long Down	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	HD-ZIP	NA	1
AT4G36990	AT3G23990	0.6163108352235196	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT2G37060	AT3G09690	0.616268333403409	Short–Long Up	Short Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	NF-YB	NA	1
AT2G27110	AT1G07240	0.6162208014933535	Short Down	Short–Long Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	FAR1	NA	1
AT1G06180	AT4G28140	0.6161796314041059	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	MYB	ERF	1
AT4G36900	AT4G17550	0.6161745035856584	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT1G19700	AT5G15410	0.6161257913109383	Short Up	Short–Long Down	Up	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	TALE	NA	1
AT5G22290	AT3G14760	0.6159526641566565	Short–Long Up	Short–Long Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	NAC	NA	1
AT5G52660	AT1G61210	0.61593969487492	Short–Long Up	Short Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT1G12860	AT1G75980	0.6158282853311241	Short–Long Down	Short Up	Down	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	bHLH	NA	2
AT4G13640	AT5G03320	0.6158121210548013	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	G2-like	NA	1
AT5G65310	AT2G46620	0.6157595559405965	Short–Long Down	Short Up–Down	Down	Mixed	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Down	HD-ZIP	NA	1
AT5G62020	AT3G10800	0.6157147574038405	Short–Long Up	Short Up	Up	Up	4	5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short Up	HSF	bZIP	1
AT1G36060	AT1G14150	0.6154917372677564	Short Up–Down	Short Up–Down	Mixed	Mixed	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	ERF	NA	3
AT2G35940	AT1G53670	0.6154861007988967	Short Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	TALE	NA	1
AT3G57980	AT4G32840	0.6154715945165863	Short Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	MYB_related	NA	1
AT1G63100	AT2G47680	0.6154446360983528	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT5G52660	AT5G08640	0.6154048623744692	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB_related	NA	1
AT1G19490	AT4G24960	0.6151326533855045	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT2G40340	AT3G55640	0.6150001769093655	Frequent	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Up	ERF	NA	1
AT2G42380	AT4G13800	0.6149678833024618	Short–Long Down	Short–Long Up	Down	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bZIP	NA	1
AT2G42380	AT5G24155	0.6149664409417934	Short–Long Down	Short–Long Up	Down	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	bZIP	NA	1
AT5G05410	AT4G36990	0.6148895887465664	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	ERF	HSF	1
AT1G63100	AT1G23790	0.6148253865790237	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
AT1G63100	AT5G05560	0.614806375411541	Short–Long Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT3G60630	AT3G60860	0.6147738579474838	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	GRAS	NA	1
AT4G36900	AT3G20440	0.6147580842847556	Short–Long Up	Short Down–Long Up	Up	Down	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down–Long Up	ERF	NA	1
AT4G09460	AT2G44420	0.6146921517947619	Short–Long Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	MYB	NA	1
AT1G63100	AT5G56120	0.6146365367842469	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT5G22290	AT3G55640	0.6146107436778564	Short–Long Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA	1
AT1G70000	AT2G39670	0.6145625263869985	Short–Long Up	Short Down–Long Up	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down–Long Up	MYB_related	NA	1
AT2G47890	AT5G65683	0.6145145894465239	Frequent	Short Up	Up	Up	2	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Up	DBB	NA	1
AT5G62020	AT1G66510	0.6144147294345543	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT2G47890	AT3G29200	0.6142428514286262	Frequent	Short–Long Up	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Up	DBB	NA	1
AT5G45260	AT5G15010	0.6142301057723836	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	WRKY	NA	1
AT5G65310	AT5G04895	0.6141588359044873	Short–Long Down	Short Down–Long Up	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	HD-ZIP	NA	1
AT2G27110	AT3G07570	0.6141424895554498	Short Down	Short–Long Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	FAR1	NA	1
AT1G70000	AT5G44280	0.6140806203243239	Short–Long Up	Short Down	Up	Down	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	MYB_related	NA	1
AT5G41920	AT5G44280	0.6140609667897539	Short–Long Down	Short Down	Down	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT1G32870	AT5G44005	0.6140198357882451	Short–Long Up	Frequent	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	NAC	NA	1
AT1G14580	AT4G37090	0.6139330154335321	Short–Long Down	Short–Long Up	Down	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	C2H2	NA	1
AT4G28140	AT1G07510	0.6139171461256411	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA	1
AT4G34680	AT3G23990	0.6138380700138504	Short Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GATA	NA	1
AT1G14580	AT5G67640	0.6138239265759646	Short–Long Down	Short Down–Long Up	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	C2H2	NA	1
AT1G70000	AT4G10430	0.6138075125270426	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	MYB_related	NA	1
AT5G62020	AT2G24100	0.6137791318962689	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA	1
AT5G52510	AT4G39640	0.6136952670769302	Short Up	Frequent	Up	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Frequent	GRAS	NA	1
AT4G36900	AT4G10360	0.6135100004094615	Short–Long Up	Short Up	Up	Up	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	ERF	NA	1
AT5G52510	AT5G49740	0.6134651601018963	Short Up	Short–Long Down	Up	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short–Long Down	GRAS	NA	1
AT1G63100	AT1G08130	0.6134518822544643	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	GRAS	NA	1
AT2G35940	AT1G18650	0.6134428358619158	Short Up	Short Down	Up	Down	4	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	TALE	NA	1
AT1G45249	AT5G47330	0.6134291855119414	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	bZIP	NA	1
AT5G05410	AT1G26800	0.6134238162576102	Short–Long Up	Frequent	Up	Mixed	5	6	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Frequent	ERF	NA	1
AT3G54390	AT1G07180	0.6134089347413694	Short–Long Up	Short Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	Trihelix	NA	1
AT1G63100	AT2G39670	0.6133122073473675	Short–Long Down	Short Down–Long Up	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down–Long Up	GRAS	NA	1
AT2G47890	AT2G34310	0.6131861370649444	Frequent	Short–Long Up	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Up	DBB	NA	1
AT5G08790	AT5G01830	0.6131056016600607	Short–Long Up	Short–Long Down	Up	Down	2	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	NAC	NA	3
AT1G14920	AT2G34060	0.613077526069705	Short–Long Down	Short–Long Down	Down	Down	3	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	GRAS	NA	1
