Gene1	Gene2	Correlation	Gene1_class	Gene2_class	Gene1_direction	Gene2_direction	Gene1_total	Gene2_total	Gene1_TF	Gene2_TF	Gene1_photoreceptor	Gene2_photoreceptor	Gene1_known	Gene2_known	interaction_type	same_class	same_direction	source	Gene1_label	Gene2_label	Gene1_tf_family	Gene2_tf_family
AT3G10800	AT1G26800	0.5667269739091562	Short Up	Frequent	Up	Mixed	5	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Frequent	bZIP	NA
AT5G03150	AT5G10180	0.5667025071256624	Short–Long Down	Short Up	Down	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up	C2H2	NA
AT2G36010	AT3G56100	0.5666922540375061	Short Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	E2F/DP	NA
AT2G20570	AT5G67390	0.5666695249104164	Short–Long Down	Short–Long Down	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	G2-like	NA
AT5G66770	AT5G64180	0.5666453576609539	Short Down	Short Up	Down	Up	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	GRAS	NA
AT2G44940	AT5G24890	0.5666157490420712	Short Up–Down	Short–Long Down	Mixed	Down	5	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Down	ERF	NA
AT5G47390	AT1G64610	0.5665958876652792	Short–Long Down	Short Up–Down	Down	Mixed	2	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Down	MYB_related	NA
AT2G37060	AT1G75770	0.5665552212179438	Short–Long Up	Short–Long Up	Up	Up	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NF-YB	NA
AT1G06180	AT5G10410	0.566537410611949	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	MYB	NA
AT1G36060	AT4G23700	0.5665246335247827	Short Up–Down	Frequent	Mixed	Down	2	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Frequent	ERF	NA
AT5G04410	AT5G22060	0.5664519985988422	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT3G54390	AT2G24190	0.566440000945906	Short–Long Up	Short–Long Up	Up	Up	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	Trihelix	NA
AT2G40970	AT3G13235	0.5664293893669737	Frequent	Short Up	Down	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up	G2-like	NA
AT4G32040	AT4G32300	0.5664089665953955	Short Down	Frequent	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Frequent	TALE	NA
AT3G46640	AT2G38050	0.5663299662001984	Frequent	Short Down	Up	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Down	G2-like	NA
AT1G76890	AT1G05810	0.5663217746224499	Short–Long Down	Short–Long Down	Down	Down	5	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	Trihelix	NA
AT2G40340	AT1G01250	0.5662831836149866	Frequent	Short–Long Up	Up	Up	3	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	TF, Short–Long Up	ERF	ERF
AT1G20640	AT1G13640	0.5661726048354888	Short Up	Short Up	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	Nin-like	NA
AT5G46880	AT3G16410	0.566151472519954	Short Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT2G18328	AT4G14550	0.5661079482213924	Short–Long Down	Frequent	Down	Down	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	MYB_related	NA
AT2G23340	AT4G35550	0.566075256570472	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	TF, Short–Long Up	ERF	WOX
AT4G28140	AT1G73990	0.5660585236836588	Short–Long Up	Short–Long Up	Up	Up	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT4G34680	AT5G18065	0.5660567797187441	Short Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GATA	NA
AT1G18750	AT1G15510	0.5660502370761276	Short Up	Short–Long Up	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	M-type_MADS	NA
AT2G25900	AT2G36320	0.5660359165864501	Frequent	Frequent	Down	Down	7	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	C3H	NA
AT4G02590	AT3G20810	0.566020624644591	Short Down	Short Down	Down	Down	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT3G54810	AT1G76270	0.566001927839419	Short Up–Down	Short Down	Mixed	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	GATA	NA
AT4G34680	AT1G78150	0.5659933597582508	Short Up	Short Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	GATA	NA
AT1G19000	AT1G70290	0.5659907342609453	Short–Long Down	Frequent	Down	Down	2	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Frequent	MYB_related	NA
AT2G45660	AT5G02540	0.5659744980364763	Frequent	Frequent	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Frequent	Frequent	MIKC_MADS	NA
AT5G17300	AT2G25930	0.5659679259331256	Frequent	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TF-photo	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Photoreceptor, Short Down	MYB_related	NA
AT4G01550	AT1G71000	0.5659587246976935	Short–Long Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT2G03500	AT5G60680	0.5659492976689602	Short Up	Frequent	Up	Down	3	5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Frequent	G2-like	NA
AT5G60890	AT1G10370	0.5659080531043329	Short Up–Down	Short–Long Up	Mixed	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Up	MYB	NA
AT1G17920	AT5G09350	0.5658980002912144	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT1G28310	AT2G43630	0.5657765399127168	Short Down	Short–Long Up	Down	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short–Long Up	Dof	NA
AT1G74250	AT4G01720	0.5657752322534261	Short Down	Short–Long Down	Down	Down	2	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short–Long Down	C2H2	WRKY
AT1G17920	AT5G47500	0.5657702297802703	Short Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	HD-ZIP	NA
AT1G20640	AT5G66880	0.5657398458398304	Short Up	Short Up	Up	Up	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up	Nin-like	NA
AT3G56400	AT5G61210	0.5656953111390742	Frequent	Short Up	Down	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up	WRKY	NA
AT4G34680	AT3G06660	0.5656666679146188	Short Up	Short–Long Up	Up	Up	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GATA	NA
AT5G13330	AT4G23700	0.5656298394799018	Short–Long Up	Frequent	Up	Down	1	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Frequent	ERF	NA
AT1G14685	AT3G07650	0.5655936127809188	Short Down	Short Down	Down	Down	2	6	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	BBR-BPC	CO-like
AT1G78600	AT1G75390	0.5655580656424972	Frequent	Short–Long Up	Up	Up	2	3	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	TF, Short–Long Up	DBB	bZIP
AT1G13450	AT1G28670	0.5655207112082755	Short Down	Short–Long Down	Down	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	Trihelix	NA
AT3G46640	AT2G05070	0.5655171739479564	Frequent	Short–Long Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short–Long Down	G2-like	NA
AT3G61830	AT5G64180	0.5654951894630762	Short Up–Down	Short Up	Mixed	Up	2	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short Up	ARF	NA
AT1G14580	AT5G41910	0.565481395309487	Short–Long Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	C2H2	NA
AT4G35550	AT3G19970	0.5654812643691374	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	WOX	NA
AT1G52880	AT1G70630	0.5654400531988326	Short Up	Short Down	Up	Down	2	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up	Short Down	NAC	NA
AT2G40340	AT1G62930	0.5654347262885363	Frequent	Short Down	Up	Down	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Down	ERF	NA
AT5G04410	AT1G74310	0.5654032474641375	Short–Long Up	Frequent	Up	Up	5	6	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Frequent	NAC	NA
AT4G01550	AT5G37670	0.565377923200559	Short–Long Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT4G28140	AT5G65280	0.5653184195945937	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT5G67420	AT2G36900	0.5653145582282324	Frequent	Short Down	Down	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	LBD	NA
AT4G37260	AT4G14480	0.5652474670372555	Short Up–Down	Short–Long Down	Mixed	Down	6	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Down	MYB	NA
AT4G04890	AT1G08130	0.565244022071788	Short–Long Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short Down	HD-ZIP	NA
AT2G23320	AT2G19710	0.5652076360811542	Short Up–Down	Short Up–Down	Mixed	Mixed	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Down	WRKY	NA
AT3G16857	AT1G70530	0.5652055575849217	Short–Long Down	Short–Long Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	ARR-B	NA
AT3G61890	AT5G48540	0.5651415065768199	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	HD-ZIP	NA
AT3G61830	AT2G29540	0.5651301396508499	Short Up–Down	Short–Long Up	Mixed	Up	2	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	photo-gene	FALSE	FALSE	GENIE&WGCNA	Photoreceptor, Short Up–Down	Short–Long Up	ARF	NA
AT2G17040	AT5G25440	0.5651299281984045	Short Up	Short Up–Long Down	Up	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	NAC	NA
AT5G04410	AT4G22740	0.5650967380912789	Short–Long Up	Short–Long Up	Up	Up	5	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT1G17920	AT5G50280	0.5650846391300666	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	HD-ZIP	NA
AT2G47890	AT1G17430	0.5650496187201587	Frequent	Short–Long Down	Up	Down	2	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short–Long Down	DBB	NA
AT1G21450	AT5G20480	0.5650400042088879	Short Up	Short–Long Up	Up	Up	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GRAS	NA
AT4G34680	AT5G22060	0.5650391937639297	Short Up	Short–Long Up	Up	Up	3	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short–Long Up	GATA	NA
AT1G36060	AT1G54200	0.5650170656664056	Short Up–Down	Short Up–Long Down	Mixed	Up	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Up–Long Down	ERF	NA
AT5G04410	AT2G46240	0.5649794034999738	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT5G59820	AT1G68540	0.5648919242084425	Short–Long Up	Short Down	Up	Down	5	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	C2H2	NA
AT1G68840	AT2G43330	0.5648696423232417	Frequent	Short Up	Down	Up	6	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up	RAV	NA
AT5G04410	AT3G25230	0.5648610508952657	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT1G27660	AT3G28860	0.5648310838143183	Short Down	Short–Long Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT5G23280	AT1G78050	0.5646944683750845	Short–Long Down	Short–Long Up	Down	Up	4	2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	TCP	NA
AT3G60390	AT3G10730	0.5646821385249714	Frequent	Short Down	Down	Down	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	HD-ZIP	NA
AT4G31060	AT1G19310	0.564681655225232	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	ERF	NA
AT3G57980	AT3G09690	0.5646658620802144	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	MYB_related	NA
AT5G47390	AT4G19660	0.564663295017376	Short–Long Down	Short Up–Down	Down	Mixed	2	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short Up–Down	MYB_related	NA
AT4G32040	AT4G21534	0.5646487813337194	Short Down	Short Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	TALE	NA
AT3G58070	AT4G23895	0.5646121338063538	Frequent	Short Down	Up	Down	5	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Down	C2H2	NA
AT1G19700	AT3G05320	0.5645558239340558	Short Up	Short Up–Long Down	Up	Up	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Up	Short Up–Long Down	TALE	NA
AT3G23690	AT5G26230	0.5645333747691859	Short Down	Short–Long Down	Down	Down	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short Down	Short–Long Down	bHLH	NA
AT5G23280	AT3G19970	0.5645222465029555	Short–Long Down	Short–Long Up	Down	Up	4	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Up	TCP	NA
AT5G39660	AT5G27280	0.5645092815089748	Frequent	Short Down	Down	Down	4	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	Dof	NA
AT3G56400	AT1G13470	0.5644968689423189	Frequent	Short Down	Down	Down	3	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short Down	WRKY	NA
AT1G13450	AT3G59950	0.5644935790740037	Short Down	Short Down	Down	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	Trihelix	NA
AT5G61270	AT1G14520	0.564467701726371	Short Up–Long Down	Frequent	Up	Up	1	3	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	photo-gene	FALSE	TRUE	GENIE&WGCNA	Photoreceptor, Short Up–Long Down	Frequent	bHLH	NA
AT5G04410	AT5G23480	0.5644468673939319	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT4G02590	AT3G07650	0.5643207491034341	Short Down	Short Down	Down	Down	2	6	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TF-TF	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	TF, Short Down	bHLH	CO-like
AT1G15790	AT1G17160	0.5642979428427293	Short Down	Short Down	Down	Down	2	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	bHLH	NA
AT1G20980	AT5G47580	0.5642884342588487	Short Down	Short Down	Down	Down	1	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short Down	Short Down	SBP	NA
AT1G14350	AT3G43960	0.5642600316276682	Short–Long Down	Short–Long Down	Down	Down	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Down	Short–Long Down	MYB	NA
AT3G46600	AT1G49160	0.5642263490950226	Short Up–Down	Short–Long Down	Mixed	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short–Long Down	GRAS	NA
AT5G05410	AT2G27580	0.5641985573556026	Short–Long Up	Short–Long Up	Up	Up	5	4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT5G47390	AT1G68840	0.5641972162470569	Short–Long Down	Frequent	Down	Down	2	6	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Frequent	MYB_related	RAV
AT1G20980	AT5G00980	0.564191898230034	Short Down	Short Up	Down	Up	1	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Down	Short Up	SBP	NA
AT3G02830	AT1G29920	0.564181128300753	Short–Long Up	Short–Long Down	Up	Down	2	1	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Down	C3H	NA
AT4G28140	AT5G43400	0.5640605941966236	Short–Long Up	Short–Long Up	Up	Up	4	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	ERF	NA
AT3G46600	AT2G20670	0.5640531986663636	Short Up–Down	Frequent	Mixed	Down	3	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Frequent	GRAS	NA
AT1G25560	AT3G45040	0.5640418564175795	Frequent	Short Up–Down	Down	Mixed	6	3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Frequent	Short Up–Down	RAV	NA
AT5G47390	AT5G67190	0.564037027217292	Short–Long Down	Frequent	Down	Down	2	5	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TF-TF	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Down	TF, Frequent	MYB_related	ERF
AT1G75390	AT3G44550	0.5640196474564774	Short–Long Up	Short Down	Up	Down	3	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short–Long Up	Short Down	bZIP	NA
AT4G37260	AT5G14390	0.5639857961379978	Short Up–Down	Short Down	Mixed	Down	6	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	FALSE	GENIE&WGCNA	TF, Short Up–Down	Short Down	MYB	NA
AT4G01550	AT4G22740	0.5639798884428576	Short–Long Up	Short–Long Up	Up	Up	3	3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	NAC	NA
AT4G34000	AT5G58160	0.5639496050120506	Short–Long Up	Short Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short Up	bZIP	NA
AT5G39660	AT3G07310	0.5639241576660785	Frequent	Short–Long Down	Down	Down	4	2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TF-gene	FALSE	TRUE	GENIE&WGCNA	TF, Frequent	Short–Long Down	Dof	NA
AT5G62020	AT3G44110	0.5639125243748329	Short–Long Up	Short–Long Up	Up	Up	4	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	HSF	NA
AT1G50420	AT1G10370	0.5639012073769998	Short–Long Up	Short–Long Up	Up	Up	2	4	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TF-gene	TRUE	TRUE	GENIE&WGCNA	TF, Short–Long Up	Short–Long Up	GRAS	NA
